,domain,url,label
650,jjill.com,https://www.jjill.com/product/silk-peasant-top#collapseDetails,0
651,jjill.com,https://www.jjill.com/shop/womens-accessories-,0
652,jjill.com,https://www.jjill.com/creditcard,0
653,jjill.com,https://www.jjill.com/gift-services,0
654,swimsuitsforall.com,https://www.swimsuitsforall.com/Hannah-Woodstock-Tunic#c2,1
655,swimsuitsforall.com,https://www.swimsuitsforall.com/Black-Folded-Brief,1
656,swimsuitsforall.com,https://www.swimsuitsforall.com/Courtland-High-Low-Tunic#rrec=true,1
657,swimsuitsforall.com,https://www.swimsuitsforall.com/Lycra-Xtra-Life-Grove-Frame-Top#rrec=true,1
658,swimsuitsforall.com,https://www.swimsuitsforall.com/Aquabelle-Black-Xtra-Life-Lycra-Legging,1
659,swimsuitsforall.com,https://www.swimsuitsforall.com/Hannah-Woodstock-Tunic#rrec=true,1
660,swimsuitsforall.com,https://www.swimsuitsforall.com/Jillian-Tunic#rrec=true,1
661,swimsuitsforall.com,https://www.swimsuitsforall.com/Swim-Sexy-Jet-Black-Plus-Size-Halter-Bikini-Top#rrec=true,1
662,swimsuitsforall.com,https://www.swimsuitsforall.com/Swim-Sexy-Jet-Black-Plus-Size-Halter-Twist-Front-Bikini#rrec=true,1
663,swimsuitsforall.com,https://www.swimsuitsforall.com/Lycra-Xtra-Life-Reflex-Capri#rrec=true,1
664,swimsuitsforall.com,https://www.swimsuitsforall.com/,0
665,swimsuitsforall.com,https://www.swimsuitsforall.com/swimsuitsforall-gallery,0
666,swimsuitsforall.com,https://www.swimsuitsforall.com/blog,0
667,swimsuitsforall.com,https://www.swimsuitsforall.com/bikinis/bandeau-swimsuits,0
668,swimsuitsforall.com,https://www.swimsuitsforall.com/fit,0
669,swimsuitsforall.com,https://www.swimsuitsforall.com/shop-all-swimwear?go=Y&clearSelection=N&all=0&page=1&sort=&dismissLargeSizeModal=N&filterPath=&sortBy=&pageSelect=1&filterxxx4[]=33,0
670,swimsuitsforall.com,https://www.swimsuitsforall.com/swim-strong?footer=2_contest,0
671,swimsuitsforall.com,https://www.swimsuitsforall.com/blog/features-and-shoots/meet-your-match/,0
672,swimsuitsforall.com,https://www.swimsuitsforall.com/swimsuitsforall-gallery?footer=1_fanreel,0
673,swimsuitsforall.com,https://www.swimsuitsforall.com/fit/shape,0
674,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/msc-pom-beanie,1
675,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/newest-products/products/powder-room-glades-insulated-jacket-2018,1
676,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/burton-logo-mat-silver-2016,1
677,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/anon-wm1-mfi-w-spare-lens-2019,1
678,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/fix-havana-2019?variant=8680078114935,1
679,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/new-arrivals/products/dakine-womens-heli-pro-20l-2017?variant=550616399893,1
680,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/msc-pom-beanie,1
681,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/awsm-neckie-2018,1
682,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/sale/products/emsco-ice-scraper-brush,1
683,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/all/products/dragon-lil-d-lumalens-2018,1
684,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/,0
685,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/account/login,0
686,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/sign-up-for-our-mailing-list,0
687,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/collections/new-arrivals?_=pf&pf_v_brands=Giro,0
688,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/jobs,0
689,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/international-express-shipping,0
690,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/how-to-wax-your-snowboard,0
691,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/layby-terms-conditions,0
692,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/blogs/news/end-of-season-sale-starts-thursday,0
693,melbournesnowboard.com.au,https://www.melbournesnowboard.com.au/pages/contact-us,0
694,mochithings.com,https://shop.mochithings.com/products/13984,1
695,mochithings.com,https://shop.mochithings.com/products/5267,1
696,mochithings.com,https://shop.mochithings.com/products/53121,1
697,mochithings.com,https://shop.mochithings.com/products/69561,1
698,mochithings.com,https://shop.mochithings.com/products/49404,1
699,mochithings.com,https://shop.mochithings.com/products/13984,1
700,mochithings.com,https://shop.mochithings.com/products/71652,1
701,mochithings.com,https://shop.mochithings.com/products/62833,1
702,mochithings.com,https://shop.mochithings.com/products/18219,1
703,mochithings.com,https://shop.mochithings.com/products/5267,1
704,mochithings.com,https://shop.mochithings.com/home-and-office,0
705,mochithings.com,https://shop.mochithings.com/privacy-policy,0
706,mochithings.com,https://shop.mochithings.com/stationery,0
707,mochithings.com,https://shop.mochithings.com/search,0
708,mochithings.com,https://shop.mochithings.com/search,0
709,mochithings.com,https://shop.mochithings.com/replacement-policy,0
710,mochithings.com,https://shop.mochithings.com/cart,0
711,mochithings.com,https://shop.mochithings.com/help,0
712,mochithings.com,https://shop.mochithings.com/home-and-office,0
713,mochithings.com,https://shop.mochithings.com/payment-info,0
714,bustedtees.com,https://www.bustedtees.com/products/pew-pew-pew-5763?s=rec&w=p,1
715,bustedtees.com,https://www.bustedtees.com/products/red-shirt-7837?s=rec&w=p,1
716,bustedtees.com,https://www.bustedtees.com/products/national-sarcasm-society-5170?s=rec&w=p,1
717,bustedtees.com,https://www.bustedtees.com/products/never-forget-5779?s=rec&w=p,1
718,bustedtees.com,https://www.bustedtees.com/products/hatersgonnahate?s=rec&w=p,1
719,bustedtees.com,https://www.bustedtees.com/products/retro-bigfoot-hide-seek-world-champion-t-shirt-5866?s=rec&w=p,1
720,bustedtees.com,https://www.bustedtees.com/collections/apparel/products/what-12164,1
721,bustedtees.com,https://www.bustedtees.com/collections/apparel/products/what-12164,1
722,bustedtees.com,https://www.bustedtees.com/collections/gaming/products/commodore-64-11052,1
723,bustedtees.com,https://www.bustedtees.com/collections/cats/products/what-12164,1
724,bustedtees.com,https://www.bustedtees.com/collections/all,0
725,bustedtees.com,https://www.bustedtees.com/collections/all,0
726,bustedtees.com,https://www.bustedtees.com/collections/apparel,0
727,bustedtees.com,https://www.bustedtees.com/collections/apparel,0
728,bustedtees.com,https://www.bustedtees.com/collections/gaming,0
729,bustedtees.com,https://www.bustedtees.com/collections/cats,0
730,bustedtees.com,https://bustedtees.freshdesk.com/support/home,0
731,bustedtees.com,https://www.bustedtees.com/policies/privacy-policy,0
732,bustedtees.com,https://bustedtees.freshdesk.com/support/solutions/articles/44002141846-do-you-have-a-sizing-chart-,0
733,bustedtees.com,https://bustedtees.freshdesk.com/support/solutions/articles/44002139111-return-policy,0
734,fitflop.com,https://www.fitflop.com/eu/en/shop/tia-feather-metallic-leather-back-strap-sandals-p-DV1#675,1
735,fitflop.com,https://www.fitflop.com/eu/en/shop/walkstar-leather-toe-post-sandals-p-DX5#592,1
736,fitflop.com,https://www.fitflop.com/eu/en/shop/iqushion-splash-pearlised-back-strap-sandals-p-W11#010,1
737,fitflop.com,https://www.fitflop.com/eu/en/shop/eloise-espadrille-leather-wedge-slides-p-AY9#137,1
738,fitflop.com,https://www.fitflop.com/eu/en/shop/walkstar-webbing-toe-post-sandals-p-DX4?crossSell=you%20may%20also%20like#002,1
739,fitflop.com,https://www.fitflop.com/eu/en/shop/iqushion-mens-pool-slides-p-DG7#024,1
740,fitflop.com,https://www.fitflop.com/eu/en/shop/iqushion-mens-pool-slides-p-DG7#866,1
741,fitflop.com,https://www.fitflop.com/eu/en/shop/gogh-mens-neoprene-adjustable-slides-p-K81#399,1
742,fitflop.com,https://www.fitflop.com/eu/en/shop/gogh-moc-mens-adjustable-leather-slides-p-L05#399,1
743,fitflop.com,https://www.fitflop.com/eu/en/shop/gogh-mens-leather-sandals-p-L05#277,1
744,fitflop.com,https://www.fitflop.com/eu/en/shop/sale-all-eu,0
745,fitflop.com,https://www.fitflop.com/eu/en/delivery-information,0
746,fitflop.com,https://www.fitflop.com/eu/en/collections,0
747,fitflop.com,https://www.fitflop.com/eu/en/faqs,0
748,fitflop.com,https://www.fitflop.com/eu/en/iqushion,0
749,fitflop.com,https://www.fitflop.com/eu/en/signup,0
750,fitflop.com,https://www.fitflop.com/eu/en/footbed-technology,0
751,fitflop.com,https://www.fitflop.com/eu/en/impressum,0
752,fitflop.com,https://www.fitflop.com/eu/en/accessibility,0
753,fitflop.com,https://www.fitflop.com/eu/en/terms-and-conditions,0
754,mammut.com,https://www.mammut.com/eu/en/products/1010-27840/convey-tour-hs-hooded-jacket-men,1
755,mammut.com,https://www.mammut.com/eu/en/products/1010-26830/kento-hs-hooded-jacket-men,1
756,mammut.com,https://www.mammut.com/eu/en/products/1010-26880/masao-light-hs-hooded-jacket-men,1
757,mammut.com,https://www.mammut.com/eu/en/products/1010-27801/albula-hs-hooded-jacket-men,1
758,mammut.com,https://www.mammut.com/eu/en/products/1011-01250/ultimate-vi-so-jacket-men,1
759,mammut.com,https://www.mammut.com/eu/en/products/1011-01230/ultimate-vi-so-hooded-jacket-men,1
760,mammut.com,https://www.mammut.com/eu/en/products/1017-02880/camie-top-women,1
761,mammut.com,https://www.mammut.com/eu/en/products/1017-02930/crashiano-t-shirt-women,1
762,mammut.com,https://www.mammut.com/eu/en/products/2510-03900/seon-courier,1
763,mammut.com,https://www.mammut.com/eu/en/products/2510-03920/seon-shuttle,1
764,mammut.com,https://www.mammut.com/eu/en/category/5810/products/activity/hiking,0
765,mammut.com,https://www.mammut.com/eu/en/category/5810/products/activity/climbing,0
766,mammut.com,https://www.mammut.com/eu/en/category/5810/products/activity/urban,0
767,mammut.com,https://www.mammut.com/eu/en/category/5810/products/activity/mountaineering,0
768,mammut.com,https://www.mammut.com/eu/en/support,0
769,mammut.com,https://www.mammut.com/eu/en/support/returns,0
770,mammut.com,https://www.mammut.com/eu/en/cart/wishlist,0
771,mammut.com,https://www.mammut.com/eu/en/journal,0
772,mammut.com,https://www.mammut.com/eu/en/legal/terms-and-conditions,0
773,mammut.com,https://www.mammut.com/eu/en/legal/cookie-information,0
774,wowgoboard.com,https://wowgoboard.com/collections/wowgoboards/products/wowgo-2s-pro-electric-skateboard-longboard,1
775,wowgoboard.com,https://wowgoboard.com/collections/wowgoboards/products/wowgo-3,1
776,wowgoboard.com,https://wowgoboard.com/collections/wowgoboards/products/wowgo-3x-electric-skateboard-longboard,1
777,wowgoboard.com,https://wowgoboard.com/collections/wowgoboards/products/wowgo-all-terrain-electric-skateboard,1
778,wowgoboard.com,https://wowgoboard.com/products/wowgo-all-terrain-electric-skateboard,1
779,wowgoboard.com,https://wowgoboard.com/collections/hw/products/wowgo-3,1
780,wowgoboard.com,https://wowgoboard.com/collections/hw/products/wowgo-3x-electric-skateboard-longboard,1
781,wowgoboard.com,https://wowgoboard.com/pages/warranty-return-policy,0
782,wowgoboard.com,https://wowgoboard.com/pages/contact-us,0
783,wowgoboard.com,https://wowgoboard.com/pages/terms-of-service,0
784,wowgoboard.com,https://wowgoboard.com/pages/shipping-policy,0
785,wowgoboard.com,https://wowgoboard.com/tools/trackorder,0
786,wowgoboard.com,https://wowgoboard.com/collections/parts-accessories,0
787,wowgoboard.com,https://wowgoboard.com/collections/parts-accessories/products/cloudwheel-for-wowgo-at2-and-3x,0
788,melijoe.com,https://www.melijoe.com/en/product/97817/sky-blue-oii-topia-smile-embroidered-sweater,1
789,melijoe.com,https://www.melijoe.com/en/product/146186/brown-and-white-basket-jump-lace-up-trainers,1
790,melijoe.com,https://www.melijoe.com/en/product/122000/blue-embroidered-texas-leather-ankle-boots,1
791,melijoe.com,https://www.melijoe.com/en/product/121998/blue-ella-ballerina-shoes,1
792,melijoe.com,https://www.melijoe.com/en/product/118824/full-zip-hybrid-fleece-jacket-grey-melange-gothic-blue,1
793,melijoe.com,https://www.melijoe.com/en/8835/new-in?orderBy=Published,0
794,melijoe.com,https://www.melijoe.com/en/9553/bts?orderBy=Featured,0
795,melijoe.com,https://www.melijoe.com/en/8838/outlet,0
796,melijoe.com,https://www.melijoe.com/en/9553/bts,0
797,melijoe.com,https://www.melijoe.com/en/9547/boutique-pluie,0
798,decathlon.be,https://www.decathlon.be/fr/p/coupe-pluie-impermeable-randonnee-nature-nh100-raincut-rose-femme/_/R-p-134605?mc=8549506&c=TURQUOISE_BLEU,1
799,decathlon.be,https://www.decathlon.be/fr/p/chaussures-impermeables-de-randonnee-montagne-mh100-mid-turquoise-femme/_/R-p-133726?mc=8397086&c=TURQUOISE_BLEU,1
800,decathlon.be,https://www.decathlon.be/fr/p/casquette-de-trekking-voyage-travel-500/_/R-p-4961,1
801,decathlon.be,https://www.decathlon.be/fr/p/chaussettes-randonnee-mh500-high-x2-paires/_/R-p-330200?mc=8616561&c=GRIS,1
802,decathlon.be,https://www.decathlon.be/fr/p/matelas-gonflable-de-camping-air-seconds-140-cm-2-personnes/_/R-p-107567,1
803,decathlon.be,https://www.decathlon.be/fr/p/sac-fitness-cardio-training-pliable-15l-menthe/_/R-p-324637,1
804,decathlon.be,https://www.decathlon.be/fr/p/gilet-doudoune-de-randonnee-mh500-rose-enfant-2-6-ans/_/R-p-310946,1
805,decathlon.be,https://www.decathlon.be/fr/deals-page/_/N-dipz1i?intcmp=intcmp:HP1-FR-Soldes&type=intcmp,0
806,decathlon.be,https://www.decathlon.be/fr/browse/c0-femme/_/N-17hytkw,0
807,decathlon.be,https://www.decathlon.be/fr/deals-page/product-gender-femme/onsale-1/_/N-lvqoshZdipz1i,0
808,decathlon.be,https://www.decathlon.be/nl/deals-page/_/N-dipz1i?intcmp=intcmp:HP1-NL-Soldes&type=intcmp,0
809,decathlon.be,https://www.decathlon.be/nl/sports,0
810,decathlon.be,https://www.decathlon.be/nl/browse/c0-dames/_/N-17hytkw,0
811,decathlon.be,https://www.decathlon.be/nl/deals-page/product-gender-femme/onsale-1/_/N-lvqoshZdipz1i,0
812,corso.de,https://corso.de/catalog/product/view/id/733940/s/c99530057-4058-p-85a-bq2p6s-p85a/category/2/,1
813,corso.de,https://corso.de/catalog/product/view/id/733940/s/c99530057-4058-p-85a-bq2p6s-p85a/category/2/#additional,1
814,corso.de,https://corso.de/aktionen/c98503854-4059-g-star-sweatshirt-xzyph-recycle.html,1
815,corso.de,https://corso.de/catalog/product/view/id/733919/s/c99673834-4059-jeans-nora-mr-skny-jdbst/category/2/,1
816,corso.de,https://corso.de/catalog/product/view/id/733919/s/c99673834-4059-jeans-nora-mr-skny-jdbst/category/2/#additional,1
817,corso.de,https://corso.de/aktionen/25-auf-wasche-bademode.html?utm_source=Kategorie&utm_medium=KT-Teaser&utm_campaign=25%20%%20Rabatt%20auf%20ausgew%C3%A4hlte%20W%C3%A4sche%20und%20Bademode!,1
818,corso.de,https://corso.de/catalog/product/view/id/733873/s/c99847257-4059-cd-la-t-shirt/category/2/,1
819,corso.de,https://corso.de/catalog/product/view/id/733873/s/c99847257-4059-cd-la-t-shirt/category/2/#additional,1
820,corso.de,https://corso.de/catalog/product/view/id/733857/s/c99899040-4058-sd-polo/category/2/,1
821,corso.de,https://corso.de/catalog/product/view/id/733857/s/c99899040-4058-sd-polo/category/2/#additional,1
822,corso.de,https://corso.de/b2b-customer-create,0
823,corso.de,https://corso.de/wohnen-freizeit.html,0
824,corso.de,https://corso.de/aktionen.html,0
825,corso.de,https://corso.de/herren.html,0
826,corso.de,https://corso.de/herren.html?brand=12669,0
827,corso.de,https://corso.de/herren.html?no_of_sizes_by_article=184,0
828,corso.de,https://corso.de/wishlist/,0
829,corso.de,https://corso.de/damen.html,0
830,corso.de,https://corso.de/damen.html?brand=11450,0
831,corso.de,https://corso.de/kinder.html,0
832,unisport.dk,https://www.unisport.dk/fodboldtroejer/paris-saint-germain-hjemmebaneshorts-jordan-x-psg-202122-vapor/218348/,1
833,unisport.dk,https://www.unisport.dk/fodboldtroejer/nike-paris-saint-germain-shorts-woven-jordan-x-psg-rd-kvinde-kvinder/218358/,1
834,unisport.dk,https://www.unisport.dk/fodboldtroejer/barcelona-malmandstroje-hjemmebane-202122/218408/,1
835,unisport.dk,https://www.unisport.dk/fodboldtrojer/manchester-united-malmandstroje-hjemmebane-202122-born-lange-aermer/222642/,1
836,unisport.dk,https://www.unisport.dk/fodboldstoevler/puma-ultra-13-fgag-faster-football-rodhvid-kvinde/223917/,1
837,unisport.dk,https://www.unisport.dk/fodboldstoevler/puma-king-platinum-x-porsche-911-legacy-fgag-rdhvid-limited-edition/212710/,1
838,unisport.dk,https://www.unisport.dk/blog/15316-psg-udebanetrje-fra-nike-fa-den-hos-unisport/,0
839,unisport.dk,https://www.unisport.dk/fanshop/paris-saint-germain-shop/,0
840,unisport.dk,https://www.unisport.dk/fanshop/barcelona-shop/,0
841,unisport.dk,https://www.unisport.dk/maalmand/fantrojer-maalmand/,0
842,unisport.dk,https://www.unisport.dk/puma-faster-football/,0
843,unisport.dk,https://www.unisport.dk/puma-kunstgraesstovler/,0
844,hughes.co.uk,https://www.hughes.co.uk/product/small-appliances/small-kitchen-appliances/steamers/wpro/c00332003?c=585,1
845,hughes.co.uk,https://www.hughes.co.uk/product/tv-and-entertainment/televisions/all-televisions/samsung/qe55qn85aatxxu?c=2292,1
846,hughes.co.uk,https://www.hughes.co.uk/product/tv-and-entertainment/tv-accessories/tv-wall-brackets/samsung/wmn-w15ea,1
847,hughes.co.uk,https://www.firelabel.co.uk/clearance/jh040-clearance-awdis-just-hoods-heather-sweatshirt.html,1
848,hughes.co.uk,https://www.firelabel.co.uk/clearance/jh007-clearance-awdis-toodie.html,1
849,hughes.co.uk,https://www.hughes.co.uk/about,0
850,hughes.co.uk,https://www.hughes.co.uk/deliveries,0
851,hughes.co.uk,https://www.hughes.co.uk/flexi-pay,0
852,hughes.co.uk,https://www.hughes.co.uk/returns,0
853,hughes.co.uk,https://www.hughes.co.uk/small-appliances/,0
854,firelabel.co.uk,https://www.firelabel.co.uk/clearance/jh040-clearance-awdis-just-hoods-heather-sweatshirt.html,1
855,firelabel.co.uk,https://www.firelabel.co.uk/clearance/jh007-clearance-awdis-toodie.html,1
856,firelabel.co.uk,https://www.firelabel.co.uk/personalised-t-shirts/mens/crew-neck-t-shirts/nx6407-next-level-unisex-sueded-snow-t-shirt.html,1
857,firelabel.co.uk,https://www.firelabel.co.uk/personalised-t-shirts/mens/crew-neck-t-shirts/165m-russell-hd-t-shirt.html,1
858,firelabel.co.uk,https://www.firelabel.co.uk/personalised-t-shirts/mens/crew-neck-t-shirts/cv3014-canvas-unisex-raw-neck-t-shirt.html,1
859,firelabel.co.uk,https://www.firelabel.co.uk/personalised-t-shirts/mens/crew-neck-t-shirts/sf203-skinnifit-unisex-washed-band-t-shirt.html,1
860,firelabel.co.uk,https://www.firelabel.co.uk/personalised-t-shirts/mens/crew-neck-t-shirts/nx3600-next-level-unisex-crew-neck-t-shirt.html,1
861,firelabel.co.uk,https://www.firelabel.co.uk/caps-and-bags/bags/wallets-card-holders/bs011-bags2go-las-vegas-wallet.html,1
862,firelabel.co.uk,https://www.firelabel.co.uk/caps-and-bags/bags/wallets-card-holders/bg940-bagbase-sublimation-wallet.html,1
863,firelabel.co.uk,https://www.firelabel.co.uk/caps-and-bags/bags/wallets-card-holders/bg58-bagbase-essential-card-wallet.html,1
864,firelabel.co.uk,https://www.firelabel.co.uk/clearance/,0
865,firelabel.co.uk,https://www.firelabel.co.uk/brands/next-level-apparel.html,0
866,firelabel.co.uk,https://www.firelabel.co.uk/brands/bags2go.html,0
867,firelabel.co.uk,https://www.firelabel.co.uk/keyword-redirect-5/,0
868,firelabel.co.uk,https://www.firelabel.co.uk/company/,0
869,firelabel.co.uk,https://www.firelabel.co.uk/company/privacy.html,0
870,firelabel.co.uk,https://www.firelabel.co.uk/company/terms.html,0
871,firelabel.co.uk,https://www.firelabel.co.uk/customer-service-charter.html,0
872,firelabel.co.uk,https://www.firelabel.co.uk/careers.html,0
873,firelabel.co.uk,https://www.firelabel.co.uk/company/contact.html,0
874,abbottlyon.com,https://www.abbottlyon.com/products/knot-ring-rose-gold-silver,1
875,abbottlyon.com,https://www.abbottlyon.com/products/gold-initial-necklace,1
876,abbottlyon.com,https://www.abbottlyon.com/products/rose-gold-initial-necklace,1
877,abbottlyon.com,https://www.abbottlyon.com/products/personalised-initial-droplet-birthstone-necklace-gold,1
878,abbottlyon.com,https://www.abbottlyon.com/products/mocha-chain-stellar-40-mocha,1
879,abbottlyon.com,https://www.abbottlyon.com/products/rose-gold-chain-kensington-40-rose-black,1
880,abbottlyon.com,https://www.abbottlyon.com/products/signature-name-necklace-gold,1
881,abbottlyon.com,https://www.abbottlyon.com/products/mauve-pink-moda-handbag-rose,1
882,abbottlyon.com,https://www.abbottlyon.com/products/coin-pearl-stone-layered-set-gold,1
883,abbottlyon.com,https://www.abbottlyon.com/products/chain-blush-stellar-40-blush,1
884,abbottlyon.com,https://www.abbottlyon.com/collections/sale,0
885,abbottlyon.com,https://www.abbottlyon.com/collections/all-jewellery,0
886,abbottlyon.com,https://www.abbottlyon.com/pages/happiness-guaranteed,0
887,abbottlyon.com,https://www.abbottlyon.com/collections/new-in,0
888,abbottlyon.com,https://www.abbottlyon.com/pages/about-us,0
889,abbottlyon.com,https://www.abbottlyon.com/pages/klarna,0
890,abbottlyon.com,https://www.abbottlyon.com/pages/student-discount,0
891,abbottlyon.com,https://www.abbottlyon.com/pages/nhs-discount,0
892,abbottlyon.com,https://www.abbottlyon.com/pages/shipping,0
893,abbottlyon.com,https://www.abbottlyon.com/pages/brexit,0
894,photobox.co.uk,https://www.photobox.co.uk/shop/photo-books/personalised-cover-photobook,1
895,photobox.co.uk,https://www.photobox.co.uk/shop/photo-books/a4-lay-flat-photobook,1
896,photobox.co.uk,https://www.photobox.co.uk/shop/photo-books/silver-halide-book,1
897,photobox.co.uk,https://www.photobox.co.uk/shop/photo-gifts/photo-cushion,1
898,photobox.co.uk,https://www.photobox.co.uk/shop/wall-decor/timeless-framed-prints,1
899,photobox.co.uk,https://www.photobox.co.uk/shop/prints/retro-prints,1
900,photobox.co.uk,https://www.photobox.co.uk/shop/photo-gifts,1
901,photobox.co.uk,https://www.photobox.co.uk/shop/personalised-mugs,1
902,photobox.co.uk,https://www.photobox.co.uk/shop/wall-decor/posters,1
903,photobox.co.uk,https://www.photobox.co.uk/shop/cards/panoramic-flat-photo-cards,1
904,photobox.co.uk,https://www.photobox.co.uk/wedding-collection,0
905,photobox.co.uk,https://www.photobox.co.uk/photobox-discounts,0
906,photobox.co.uk,https://www.photobox.co.uk/personalised-gifts,0
907,photobox.co.uk,https://www.photobox.co.uk/delivery-information,0
908,photobox.co.uk,https://www.photobox.co.uk/coronavirus-FAQs,0
909,photobox.co.uk,https://www.photobox.co.uk/statement-human-trafficking-slavery,0
910,photobox.co.uk,https://www.photobox.co.uk/my/account/history,0
911,photobox.co.uk,https://faq.photobox.com/hc/en-gb,0
912,photobox.co.uk,https://www.photobox.co.uk/terms-and-conditions,0
913,photobox.co.uk,https://www.photobox.co.uk/tax-strategy,0
914,selectspecs.com,https://www.selectspecs.com/glasses/sigma/9340/ss77.19.html,1
915,selectspecs.com,https://www.selectspecs.com/glasses/infinity/b130-aluminum/ss260.38.html,1
916,selectspecs.com,https://www.selectspecs.com/glasses/infinity/b8015/ss260.76.html,1
917,selectspecs.com,https://www.selectspecs.com/glasses/selectspecs/s9053/ss62.48.html,1
918,selectspecs.com,https://www.selectspecs.com/sunglasses/savannah/8121-black-sunglasses/ss1610.22.html,1
919,selectspecs.com,https://www.selectspecs.com/sunglasses/savannah/8121-clear-sunglasses/ss1610.31.html,1
920,selectspecs.com,https://www.selectspecs.com/sunglasses/savannah/8121-brown-sunglasses/ss1610.29.html,1
921,selectspecs.com,https://www.selectspecs.com/sunglasses/lazer/ls021/ss2154.18.html,1
922,selectspecs.com,https://www.selectspecs.com/accessories/signia/size-10-hearing-aid-batteries/ss7480.01.html,1
923,selectspecs.com,https://www.selectspecs.com/accessories/signia/click-sleeves-signia-silk/ss7480.05.html,1
924,selectspecs.com,https://www.selectspecs.com/sale/,0
925,selectspecs.com,https://www.selectspecs.com/campaign/loyalty/,0
926,selectspecs.com,https://www.selectspecs.com/2for1-glasses/,0
927,selectspecs.com,https://www.selectspecs.com/hearing/,0
928,selectspecs.com,https://www.selectspecs.com/info/faq/,0
929,selectspecs.com,https://www.selectspecs.com/guides/lenses/,0
930,selectspecs.com,https://www.selectspecs.com/guides/how-to/find-right-sized-glasses/,0
931,selectspecs.com,https://www.selectspecs.com/account/orders,0
932,selectspecs.com,https://www.selectspecs.com/info/returns/,0
933,selectspecs.com,https://www.selectspecs.com/about-us/promise/,0
934,bremont.com,https://www.bremont.com/products/alt1-wt-blue-bracelet,1
935,bremont.com,https://www.bremont.com/products/s500-br-blue,1
936,bremont.com,https://www.bremont.com/products/s501-bracelet,1
937,bremont.com,https://www.bremont.com/products/alt1-wt-blue,1
938,bremont.com,https://www.bremont.com/products/s501-black-face,1
939,bremont.com,https://www.bremont.com/products/mbii-savanna,1
940,bremont.com,https://www.bremont.com/products/mbii-bk-orange,1
941,bremont.com,https://www.bremont.com/collections/all-accessories,0
942,bremont.com,https://www.bremont.com/blogs/blogbook/bremont-and-williams-racing-f1,0
943,bremont.com,https://www.bremont.com/blogs/blogbook/bremont-introduces-jamestown-revival-the-latest-fans-of-the-alt1-c,0
944,bremont.com,https://www.bremont.com/collections/watches-mens-alt1-c,0
945,bremont.com,https://www.bremont.com/pages/explore-bremont-partnerships-williams,0
946,bremont.com,https://www.bremont.com/collections/all-watches,0
947,bremont.com,https://www.bremont.com/collections/all-watches/products/mbii-savanna,0
948,nutrabay.com,https://nutrabay.com/product/optimum-nutrition-on-100-whey-gold-standard-2/,1
949,nutrabay.com,https://nutrabay.com/product/nutrabay-whey-protein-concentrate/,1
950,nutrabay.com,https://nutrabay.com/product/one-science-nitra-whey/,1
951,nutrabay.com,https://nutrabay.com/product/nutrabay-whey-protein-isolate/,1
952,nutrabay.com,https://nutrabay.com/product/nutrabay-gold-100-whey-protein-concentrate/,1
953,nutrabay.com,https://nutrabay.com/product/nutrabay-gold-100-whey-protein-isolate/,1
954,nutrabay.com,https://nutrabay.com/product/fastup-reload-electrolytes-with-added-caffeine-for-instant-energy-hydration-sports-drink-tube-of-20/,1
955,nutrabay.com,https://nutrabay.com/product/nutrabay-wellness-vegan-plant-protein-powder-superfoods/,1
956,nutrabay.com,https://nutrabay.com/product/nutrabay-pro-multivitamin-for-men/,1
957,nutrabay.com,https://nutrabay.com/product/nutrabay-gold-series-spark-pre-workout/,1
958,nutrabay.com,https://nutrabay.com/brand/optimum-nutrition-on/,0
959,nutrabay.com,https://nutrabay.com/brand/one-science-nutrition/,0
960,nutrabay.com,https://nutrabay.com/brand/fastup/,0
961,nutrabay.com,https://nutrabay.com/brand/terra-origin/,0
962,nutrabay.com,https://nutrabay.com/help-center/,0
963,nutrabay.com,https://nutrabay.com/authenticity/,0
964,nutrabay.com,https://nutrabay.com/about/,0
965,nutrabay.com,https://nutrabay.com/certificates/,0
966,nutrabay.com,https://nutrabay.com/security-payment-policy/,0
967,nutrabay.com,https://nutrabay.com/privacy-policy/,0
968,ebay.ch,https://www.ebay.ch/itm/224443626190?hash=item3441e1f2ce:g:gQsAAOSwjlJgiuSC,1
